LOGNAME,1823514,0007/0001.csv
ACC,10821920,-117120,-486536,870592
MSG,10821962,Gyroscope not ready
GYRS,10821967,100000000
ACC,10825485,-116144,-484584,865224
MSG,10825527,Gyroscope not ready
GYRS,10825532,100000000
ACC,10829052,-110288,-491904,862296
MSG,10829094,Gyroscope not ready
GYRS,10829098,100000000
ACC,10832621,-115168,-489952,867664
MSG,10832677,Gyroscope not ready
GYRS,10832682,100000000
ACC,10836192,-113216,-490928,875472
MSG,10836234,Gyroscope not ready
GYRS,10836239,100000000
ACC,10839804,-115168,-490928,868640
MSG,10839846,Gyroscope not ready
GYRS,10839851,100000000
ACC,10843371,-111264,-492880,873520
MSG,10843413,Gyroscope not ready
GYRS,10843418,100000000
ACC,10846941,-110288,-492880,870592
MSG,10846983,Gyroscope not ready
GYRS,10846988,100000000
ACC,10850510,-113216,-490928,875472
MSG,10850566,Gyroscope not ready
GYRS,10850571,100000000
ACC,10854123,-112240,-490928,867664
MSG,10854165,Gyroscope not ready
GYRS,10854170,100000000
ACC,10857693,-112240,-488000,875472
MSG,10857735,Gyroscope not ready
GYRS,10857740,100000000
ACC,10861262,-116144,-485560,870592
MSG,10861304,Gyroscope not ready
GYRS,10861309,100000000
ACC,10864831,-113216,-487512,874496
MSG,10864874,Gyroscope not ready
GYRS,10864879,100000000
ACC,10868402,-117120,-491904,867664
MSG,10868444,Gyroscope not ready
GYRS,10868463,100000000
ACC,10872015,-118584,-486536,871568
MSG,10872057,Gyroscope not ready
GYRS,10872062,100000000
ACC,10875584,-111264,-490928,873520
MSG,10875626,Gyroscope not ready
GYRS,10875631,100000000
ACC,10879154,-113216,-493856,866688
MSG,10879196,Gyroscope not ready
GYRS,10879201,100000000
ACC,10882722,-109312,-493856,873520
MSG,10882764,Gyroscope not ready
GYRS,10882769,100000000
ACC,10886333,-107360,-490928,874496
MSG,10886375,Gyroscope not ready
GYRS,10886380,100000000
ACC,10889899,-116144,-491904,872544
MSG,10889955,Gyroscope not ready
GYRS,10889960,100000000
ACC,10893469,-112240,-488976,867176
MSG,10893512,Gyroscope not ready
GYRS,10893517,100000000
ACC,10897039,-109312,-491904,873520
MSG,10897081,Gyroscope not ready
GYRS,10897086,100000000
ACC,10900606,-118584,-487024,865224
MSG,10900648,Gyroscope not ready
GYRS,10900653,100000000
ACC,10904218,-109312,-490928,873520
MSG,10904260,Gyroscope not ready
GYRS,10904265,100000000
ACC,10907787,-110288,-493856,869128
MSG,10907843,Gyroscope not ready
GYRS,10907848,100000000
ACC,10911354,-112728,-494832,876448
MSG,10911396,Gyroscope not ready
GYRS,10911401,100000000
ACC,10914920,-118096,-487024,868640
MSG,10914962,Gyroscope not ready
GYRS,10914967,100000000
ACC,10918527,-111264,-484096,863272
MSG,10918569,Gyroscope not ready
GYRS,10918574,100000000
ACC,10922097,-109312,-491904,874496
MSG,10922139,Gyroscope not ready
GYRS,10922144,100000000
ACC,10925666,-113216,-487024,867664
MSG,10925708,Gyroscope not ready
GYRS,10925727,100000000
ACC,10929236,-109312,-487512,866688
MSG,10929278,Gyroscope not ready
GYRS,10929283,100000000
ACC,10932802,-119072,-488976,868640
MSG,10932844,Gyroscope not ready
GYRS,10932849,100000000
ACC,10936411,-112240,-491904,873520
MSG,10936453,Gyroscope not ready
GYRS,10936458,100000000
ACC,10939980,-115168,-490928,865712
MSG,10940022,Gyroscope not ready
GYRS,10940027,100000000
ACC,10943550,-117608,-493856,866688
MSG,10943592,Gyroscope not ready
GYRS,10943597,100000000
ACC,10947119,-109312,-493856,871568
MSG,10947175,Gyroscope not ready
GYRS,10947180,100000000
ACC,10950728,-115168,-487024,864248
MSG,10950770,Gyroscope not ready
GYRS,10950775,100000000
ACC,10954298,-112240,-487024,871568
MSG,10954340,Gyroscope not ready
GYRS,10954345,100000000
ACC,10957868,-111264,-488976,881328
MSG,10957910,Gyroscope not ready
GYRS,10957915,100000000
ACC,10961438,-112240,-491904,865224
MSG,10961480,Gyroscope not ready
GYRS,10961485,100000000
ACC,10965007,-109312,-494832,871568
MSG,10965063,Gyroscope not ready
GYRS,10965068,100000000
ACC,10968616,-111264,-491904,872544
MSG,10968658,Gyroscope not ready
GYRS,10968663,100000000
ACC,10972183,-113216,-493856,873520
MSG,10972225,Gyroscope not ready
GYRS,10972230,100000000
ACC,10975752,-115168,-487024,869616
MSG,10975794,Gyroscope not ready
GYRS,10975799,100000000
ACC,10979321,-113216,-490928,867664
MSG,10979363,Gyroscope not ready
GYRS,10979368,100000000
ACC,10982934,-113216,-494832,869616
MSG,10982976,Gyroscope not ready
GYRS,10982995,100000000
ACC,10986501,-111264,-489952,862296
MSG,10986543,Gyroscope not ready
GYRS,10986548,100000000
ACC,10990067,-116144,-491904,871568
MSG,10990109,Gyroscope not ready
GYRS,10990114,100000000
ACC,10993633,-113216,-492880,872544
MSG,10993675,Gyroscope not ready
GYRS,10993680,100000000
ACC,10997197,-113216,-486048,875472
MSG,10997239,Gyroscope not ready
GYRS,10997244,100000000
ACC,11000809,-108336,-491904,874496
MSG,11000851,Gyroscope not ready
GYRS,11000856,100000000
ACC,11004376,-114192,-486048,865224
MSG,11004432,Gyroscope not ready
GYRS,11004437,100000000
ACC,11007945,-117120,-492880,863760
MSG,11007987,Gyroscope not ready
GYRS,11007992,100000000
ACC,11011515,-113216,-489952,867664
MSG,11011557,Gyroscope not ready
GYRS,11011562,100000000
ACC,11015127,-113216,-488976,872544
MSG,11015169,Gyroscope not ready
GYRS,11015174,100000000
ACC,11018696,-115168,-493856,875472
MSG,11018738,Gyroscope not ready
GYRS,11018743,100000000
ACC,11022266,-116632,-485560,868640
MSG,11022322,Gyroscope not ready
GYRS,11022327,100000000
ACC,11025835,-110288,-485560,879376
MSG,11025877,Gyroscope not ready
GYRS,11025882,100000000
ACC,11029404,-115168,-489952,872544
MSG,11029446,Gyroscope not ready
GYRS,11029451,100000000
ACC,11033016,-112240,-489952,874496
MSG,11033058,Gyroscope not ready
GYRS,11033063,100000000
ACC,11036582,-115168,-490928,870592
MSG,11036624,Gyroscope not ready
GYRS,11036629,100000000
ACC,11040149,-110288,-488976,878400
MSG,11040191,Gyroscope not ready
GYRS,11040210,100000000
ACC,11043719,-115168,-487024,865224
MSG,11043761,Gyroscope not ready
GYRS,11043766,100000000
ACC,11047331,-111264,-495808,881328
MSG,11047373,Gyroscope not ready
GYRS,11047378,100000000
ACC,11050895,-113216,-491904,863272
MSG,11050937,Gyroscope not ready
GYRS,11050942,100000000
ACC,11054461,-113216,-492880,873520
MSG,11054503,Gyroscope not ready
GYRS,11054508,100000000
ACC,11058027,-116144,-489952,871568
MSG,11058069,Gyroscope not ready
GYRS,11058074,100000000
ACC,11061597,-112240,-491904,870592
MSG,11061653,Gyroscope not ready
GYRS,11061658,100000000
ACC,11065210,-114192,-489952,867664
MSG,11065252,Gyroscope not ready
GYRS,11065257,100000000
ACC,11068780,-113216,-488000,872544
MSG,11068822,Gyroscope not ready
GYRS,11068827,100000000
ACC,11072345,-115168,-494832,867664
MSG,11072387,Gyroscope not ready
GYRS,11072392,100000000
ACC,11075914,-110288,-491904,866688
MSG,11075956,Gyroscope not ready
GYRS,11075961,100000000
ACC,11079523,-109312,-494832,868640
MSG,11079579,Gyroscope not ready
GYRS,11079584,100000000
ACC,11083093,-112240,-492880,872544
MSG,11083134,Gyroscope not ready
GYRS,11083139,100000000
ACC,11086662,-115168,-490928,866200
MSG,11086704,Gyroscope not ready
GYRS,11086709,100000000
ACC,11090226,-118096,-488000,871568
MSG,11090268,Gyroscope not ready
GYRS,11090273,100000000
ACC,11093793,-117120,-490928,871568
MSG,11093835,Gyroscope not ready
GYRS,11093840,100000000
ACC,11097404,-111264,-488000,874496
MSG,11097446,Gyroscope not ready
GYRS,11097465,100000000
ACC,11100971,-117608,-490928,871568
MSG,11101013,Gyroscope not ready
GYRS,11101018,100000000
ACC,11104540,-112240,-494832,874496
MSG,11104582,Gyroscope not ready
GYRS,11104587,100000000
ACC,11108104,-112240,-494832,870592
MSG,11108146,Gyroscope not ready
GYRS,11108151,100000000
ACC,11111711,-111264,-489952,866688
MSG,11111753,Gyroscope not ready
GYRS,11111758,100000000
ACC,11115280,-115168,-489952,864248
MSG,11115322,Gyroscope not ready
GYRS,11115327,100000000
ACC,11118846,-115168,-490928,871568
MSG,11118902,Gyroscope not ready
GYRS,11118907,100000000
ACC,11122416,-116144,-488000,876448
MSG,11122458,Gyroscope not ready
GYRS,11122463,100000000
ACC,11125980,-114192,-488976,867664
MSG,11126022,Gyroscope not ready
GYRS,11126027,100000000
ACC,11129588,-109312,-492880,866688
MSG,11129630,Gyroscope not ready
GYRS,11129635,100000000
ACC,11133158,-114192,-490928,876448
MSG,11133200,Gyroscope not ready
GYRS,11133205,100000000
ACC,11136722,-114680,-489952,868640
MSG,11136778,Gyroscope not ready
GYRS,11136783,100000000
ACC,11140288,-111264,-488976,872544
MSG,11140330,Gyroscope not ready
GYRS,11140336,100000000
ACC,11143898,-115168,-486048,870592
MSG,11143940,Gyroscope not ready
GYRS,11143945,100000000
ACC,11147463,-114192,-491904,870592
MSG,11147505,Gyroscope not ready
GYRS,11147510,100000000
ACC,11151033,-110288,-492880,869616
MSG,11151075,Gyroscope not ready
GYRS,11151079,100000000
ACC,11154602,-112240,-489952,871568
MSG,11154644,Gyroscope not ready
GYRS,11154663,100000000
ACC,11158172,-111264,-490928,876448
MSG,11158214,Gyroscope not ready
GYRS,11158219,100000000
ACC,11161781,-114192,-489952,873520
MSG,11161823,Gyroscope not ready
GYRS,11161828,100000000
ACC,11165347,-112240,-491904,865712
MSG,11165389,Gyroscope not ready
GYRS,11165394,100000000
ACC,11168917,-114192,-491904,868640
MSG,11168959,Gyroscope not ready
GYRS,11168964,100000000
ACC,11172486,-115168,-493856,868640
MSG,11172528,Gyroscope not ready
GYRS,11172533,100000000
ACC,11176099,-112240,-488000,868640
MSG,11176155,Gyroscope not ready
GYRS,11176160,100000000
ACC,11179668,-114680,-489952,865712
MSG,11179710,Gyroscope not ready
GYRS,11179715,100000000
ACC,11183232,-116144,-488976,870592
MSG,11183274,Gyroscope not ready
GYRS,11183279,100000000
ACC,11186802,-113216,-488000,872544
MSG,11186844,Gyroscope not ready
GYRS,11186849,100000000
ACC,11190372,-115168,-483120,878400
MSG,11190414,Gyroscope not ready
GYRS,11190419,100000000
ACC,11193985,-113216,-488000,875472
MSG,11194041,Gyroscope not ready
GYRS,11194046,100000000
ACC,11197551,-115168,-488000,869616
MSG,11197593,Gyroscope not ready
GYRS,11197598,100000000
ACC,11201121,-116632,-489952,866688
MSG,11201163,Gyroscope not ready
GYRS,11201168,100000000
ACC,11204691,-112240,-488000,869616
MSG,11204733,Gyroscope not ready
GYRS,11204738,100000000
ACC,11208303,-114192,-493856,872544
MSG,11208345,Gyroscope not ready
GYRS,11208350,100000000
ACC,11211873,-118096,-488976,864736
MSG,11211915,Gyroscope not ready
GYRS,11211934,100000000
ACC,11215438,-110288,-488976,874496
MSG,11215480,Gyroscope not ready
GYRS,11215485,100000000
ACC,11219007,-112240,-490928,871568
MSG,11219050,Gyroscope not ready
GYRS,11219055,100000000
ACC,11222572,-112240,-488976,863272
MSG,11222614,Gyroscope not ready
GYRS,11222619,100000000
ACC,11307738,-112240,-488000,874496
MSG,11307780,Gyroscope not ready
GYRS,11307785,100000000
ACC,11311296,-111264,-488976,866688
MSG,11311338,Gyroscope not ready
GYRS,11311343,100000000
ACC,11314860,-114192,-493856,867664
MSG,11314916,Gyroscope not ready
GYRS,11314921,100000000
ACC,11318424,-114192,-489952,874496
MSG,11318466,Gyroscope not ready
GYRS,11318471,100000000
ACC,11322030,-116144,-485560,868640
MSG,11322072,Gyroscope not ready
GYRS,11322077,100000000
ACC,11325593,-111264,-492880,870592
MSG,11325635,Gyroscope not ready
GYRS,11325640,100000000
ACC,11329151,-118096,-492880,872544
MSG,11329193,Gyroscope not ready
GYRS,11329198,100000000
ACC,11332712,-114192,-488976,869616
MSG,11332768,Gyroscope not ready
GYRS,11332773,100000000
ACC,11336315,-116144,-485072,865712
MSG,11336357,Gyroscope not ready
GYRS,11336362,100000000
ACC,11339878,-114192,-492880,870592
MSG,11339920,Gyroscope not ready
GYRS,11339925,100000000
ACC,11343442,-113216,-491904,864248
MSG,11343484,Gyroscope not ready
GYRS,11343489,100000000
ACC,11347004,-117120,-490928,872544
MSG,11347046,Gyroscope not ready
GYRS,11347051,100000000
ACC,11350562,-114192,-491904,872544
MSG,11350604,Gyroscope not ready
GYRS,11350623,100000000
ACC,11354168,-109312,-489952,870592
MSG,11354210,Gyroscope not ready
GYRS,11354215,100000000
ACC,11357726,-117120,-490928,868640
MSG,11357769,Gyroscope not ready
GYRS,11357774,100000000
ACC,11361290,-117608,-494832,873520
MSG,11361332,Gyroscope not ready
GYRS,11361337,100000000
ACC,11364850,-116144,-487024,873520
MSG,11364892,Gyroscope not ready
GYRS,11364897,100000000
ACC,11368452,-115168,-489952,879376
MSG,11368494,Gyroscope not ready
GYRS,11368499,100000000
ACC,11372015,-116144,-488976,866688
MSG,11372071,Gyroscope not ready
GYRS,11372076,100000000
ACC,11375579,-117120,-489952,867664
MSG,11375621,Gyroscope not ready
GYRS,11375626,100000000
ACC,11379139,-113216,-489952,870592
MSG,11379181,Gyroscope not ready
GYRS,11379186,100000000
ACC,11382698,-112240,-493856,872544
MSG,11382740,Gyroscope not ready
GYRS,11382745,100000000
ACC,11386305,-117120,-491904,873520
MSG,11386347,Gyroscope not ready
GYRS,11386352,100000000
ACC,11389869,-110288,-488976,866688
MSG,11389925,Gyroscope not ready
GYRS,11389930,100000000
ACC,11393377,-113216,-484584,863272
MSG,11393419,Gyroscope not ready
GYRS,11393424,100000000
ACC,11396887,-114192,-490928,877424
MSG,11396930,Gyroscope not ready
GYRS,11396935,100000000
ACC,11400461,-110288,-483608,872544
MSG,11400503,Gyroscope not ready
GYRS,11400508,100000000
ACC,11403971,-116144,-486536,872544
MSG,11404013,Gyroscope not ready
GYRS,11404018,100000000
ACC,11407481,-115168,-493856,873520
MSG,11407523,Gyroscope not ready
GYRS,11407542,100000000
ACC,11411638,-114192,-488000,874496
MSG,11411680,Gyroscope not ready
GYRS,11411685,100000000
ACC,11415243,-114192,-493856,871568
MSG,11415285,Gyroscope not ready
GYRS,11415290,100000000
ACC,11418806,-115168,-494832,864736
MSG,11418848,Gyroscope not ready
GYRS,11418853,100000000
ACC,11422363,-109312,-492880,871568
MSG,11422405,Gyroscope not ready
GYRS,11422410,100000000
ACC,11425926,-116144,-494832,873520
MSG,11425968,Gyroscope not ready
GYRS,11425973,100000000
ACC,11429489,-109312,-489952,872544
MSG,11429545,Gyroscope not ready
GYRS,11429550,100000000
ACC,11433074,-112240,-486048,870592
MSG,11433116,Gyroscope not ready
GYRS,11433121,100000000
ACC,11436605,-112240,-488000,869616
MSG,11436647,Gyroscope not ready
GYRS,11436652,100000000
ACC,11440137,-110288,-482632,868640
MSG,11440179,Gyroscope not ready
GYRS,11440184,100000000
ACC,11443669,-114192,-487512,872544
MSG,11443710,Gyroscope not ready
GYRS,11443715,100000000
ACC,11447240,-113216,-491904,875472
MSG,11447296,Gyroscope not ready
GYRS,11447301,100000000
ACC,11450774,-112728,-489952,870592
MSG,11450816,Gyroscope not ready
GYRS,11450821,100000000
ACC,11454300,-112240,-491904,869616
MSG,11454342,Gyroscope not ready
GYRS,11454347,100000000
ACC,11457831,-117120,-489952,866200
MSG,11457874,Gyroscope not ready
GYRS,11457878,100000000
ACC,11461359,-111264,-488976,875472
MSG,11461401,Gyroscope not ready
GYRS,11461406,100000000
ACC,11464933,-114192,-493856,869616
MSG,11464975,Gyroscope not ready
GYRS,11464994,100000000
ACC,11468467,-118584,-484584,876448
MSG,11468508,Gyroscope not ready
GYRS,11468513,100000000
ACC,11471998,-112240,-495808,874496
MSG,11472040,Gyroscope not ready
GYRS,11472045,100000000
ACC,11475529,-109312,-488000,869616
MSG,11475571,Gyroscope not ready
GYRS,11475576,100000000
ACC,11479099,-109312,-492880,868640
MSG,11479141,Gyroscope not ready
GYRS,11479146,100000000
ACC,11482627,-113216,-492880,868640
MSG,11482669,Gyroscope not ready
GYRS,11482674,100000000
ACC,11486158,-110288,-490928,876448
MSG,11486214,Gyroscope not ready
GYRS,11486219,100000000
ACC,11489691,-109312,-488976,869616
MSG,11489733,Gyroscope not ready
GYRS,11489738,100000000
ACC,11493222,-114192,-493856,861320
MSG,11493264,Gyroscope not ready
GYRS,11493269,100000000
ACC,11496793,-116144,-489952,868640
MSG,11496835,Gyroscope not ready
GYRS,11496840,100000000
ACC,11500324,-116144,-492880,874496
MSG,11500366,Gyroscope not ready
GYRS,11500371,100000000
ACC,11503856,-112240,-488976,872544
MSG,11503912,Gyroscope not ready
GYRS,11503917,100000000
ACC,11507386,-114192,-494832,874496
MSG,11507428,Gyroscope not ready
GYRS,11507433,100000000
ACC,11510960,-114192,-488976,871568
MSG,11511002,Gyroscope not ready
GYRS,11511007,100000000
ACC,11514492,-118584,-487024,877424
MSG,11514534,Gyroscope not ready
GYRS,11514539,100000000
ACC,11518020,-110288,-490928,864248
MSG,11518062,Gyroscope not ready
GYRS,11518067,100000000
ACC,11521552,-118584,-488976,872544
MSG,11521594,Gyroscope not ready
GYRS,11521613,100000000
ACC,11525086,-116144,-489952,868640
MSG,11525129,Gyroscope not ready
GYRS,11525133,100000000
ACC,11528660,-115168,-490928,864736
MSG,11528703,Gyroscope not ready
GYRS,11528708,100000000
ACC,11532192,-112240,-494832,870592
MSG,11532234,Gyroscope not ready
GYRS,11532239,100000000
ACC,11535723,-109312,-490928,872544
MSG,11535765,Gyroscope not ready
GYRS,11535770,100000000
ACC,11539255,-117608,-486048,874496
MSG,11539297,Gyroscope not ready
GYRS,11539302,100000000
ACC,11542830,-114680,-488000,862296
MSG,11542886,Gyroscope not ready
GYRS,11542891,100000000
ACC,11546359,-115168,-490928,869616
MSG,11546401,Gyroscope not ready
GYRS,11546406,100000000
ACC,11549890,-112240,-490928,870592
MSG,11549932,Gyroscope not ready
GYRS,11549937,100000000
ACC,11553422,-112240,-490928,866200
MSG,11553464,Gyroscope not ready
GYRS,11553469,100000000
ACC,11556954,-112240,-492880,875472
MSG,11556996,Gyroscope not ready
GYRS,11557001,100000000
ACC,11560529,-116144,-489952,871568
MSG,11560584,Gyroscope not ready
GYRS,11560589,100000000
ACC,11564062,-113216,-485072,864736
MSG,11564104,Gyroscope not ready
GYRS,11564109,100000000
ACC,11567590,-111264,-495808,871568
MSG,11567632,Gyroscope not ready
GYRS,11567637,100000000
ACC,11571116,-112240,-493856,874496
MSG,11571158,Gyroscope not ready
GYRS,11571163,100000000
ACC,11574690,-113216,-488976,868152
MSG,11574732,Gyroscope not ready
GYRS,11574737,100000000
ACC,11578216,-114192,-489952,867664
MSG,11578258,Gyroscope not ready
GYRS,11578277,100000000
ACC,11581749,-119560,-490928,868152
MSG,11581791,Gyroscope not ready
GYRS,11581796,100000000
ACC,11585279,-114192,-492880,871568
